,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
9011,0,0,1,1,45,1,0,1,0,0,0,0,0,0,0,0,0,74.36168167795034,2871
2750,0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.6,6360
4833,0,0,1,0,33,1,0,0,0,2,0,2,0,0,1,1,1,53.75,1422
2915,1,0,1,1,13,1,2,0,0,2,2,2,2,0,0,1,2,72.8,6396
135,1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,4370
7564,0,0,0,0,69,1,2,1,2,2,2,2,2,2,2,0,0,114.86334065243693,5885
568,0,0,0,0,20,1,0,2,1,1,1,1,1,1,2,0,3,19.7,3471
4486,0,0,1,1,7,1,2,0,0,0,0,0,0,0,0,0,2,48.8,3025
1794,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,3,19.7,3548
332,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,6074
934,1,0,0,0,4,0,1,0,0,0,0,2,0,2,0,1,2,40.05,1086
670,1,0,1,1,32,0,1,0,0,0,2,0,2,2,0,0,1,50.6,1135
4064,0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,78.9,2571
7360,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,44.52441011818881,3684
7124,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,2,29.44410733463208,4067
7221,0,0,0,0,5,1,0,0,0,0,2,0,1,1,0,1,2,72.11714645341013,3010
6661,0,1,1,0,65,1,2,1,1,0,2,0,2,2,0,0,0,105.10961205896676,5368
4403,0,0,1,0,53,1,2,1,0,0,0,2,0,2,1,1,2,91.15,4106
8750,1,0,0,0,10,1,1,1,0,0,2,0,1,1,0,1,2,93.45243651364777,71
6252,0,0,0,1,72,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1017
6440,1,0,0,0,24,1,0,0,0,2,0,0,0,0,0,1,3,49.7,399
6261,1,0,1,1,35,1,2,1,0,2,2,2,2,2,0,1,2,109.95,3248
5941,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2238
8078,0,0,0,0,6,1,2,1,1,2,0,0,0,2,0,1,1,102.07954880161427,5322
8033,0,0,0,0,7,1,2,1,0,0,1,0,1,0,0,1,1,89.22338522499405,5102
1889,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,2,74.3,5717
9203,0,0,0,0,9,1,1,1,0,0,0,0,2,0,0,1,0,84.77617934102442,5791
7223,0,0,0,0,2,1,0,1,1,2,0,1,0,0,0,1,1,86.48720892334389,1365
4831,1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,89.55,3211
5819,0,0,0,0,60,0,1,0,2,0,2,0,0,2,1,1,2,44.45,2405
4751,0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,25.65,701
6599,0,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.60162554108105,5840
7465,0,0,0,0,11,1,1,1,0,1,0,0,0,0,0,1,2,80.4716339904716,840
1723,1,1,0,0,1,0,1,0,0,2,2,0,0,2,0,1,2,43.3,3658
6466,1,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,1,19.3,4101
1331,1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,3,49.0,532
7373,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,46.87176350336394,6368
9081,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,78.83329501049295,2862
2884,1,0,1,0,72,1,2,1,2,2,0,2,0,2,2,1,0,100.55,5682
5727,0,1,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,98.25,4637
5718,1,0,1,0,52,1,2,1,0,2,0,2,0,2,0,1,1,95.65,4297
6209,1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,0,0,50.25,4865
1970,1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,74.55,2626
5118,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1229
3019,0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,3467
6594,0,0,1,0,48,1,2,1,0,1,0,0,2,0,0,1,2,89.75862639475838,3707
1421,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,1,19.8,805
5102,0,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,1,20.9,5434
1245,0,0,1,0,57,1,2,1,0,0,2,0,2,2,1,1,1,100.75,4901
5944,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5051
6195,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.1,1917
7418,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,50.755761838574465,4235
5026,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1487
747,1,0,1,0,70,1,2,1,2,2,0,2,0,0,2,1,1,88.0,4903
6993,0,0,0,0,34,1,1,1,0,0,0,0,2,0,0,1,2,89.79739555423194,2635
7134,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,72.86471597294177,6018
6826,0,0,0,0,29,1,1,1,0,2,0,0,0,0,0,1,0,79.55999193328326,1905
6276,1,0,1,1,43,1,2,1,2,0,2,2,0,0,1,1,1,91.25,3427
2858,1,0,0,0,51,1,2,0,2,0,0,2,0,0,1,0,1,59.9,2643
4051,0,0,0,0,9,1,0,0,0,0,0,2,2,0,0,1,0,59.5,4435
2677,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,5059
8691,0,0,0,0,26,1,0,1,0,1,0,0,0,1,0,0,2,84.43955904122978,1784
7554,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,79.27243048606154,5965
5463,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,766
3549,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,2430
400,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,4944
6057,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,116.55,6083
637,1,0,1,1,3,1,0,0,0,0,2,0,0,0,0,1,2,50.15,1168
8340,0,0,1,1,37,1,0,0,0,0,0,0,0,0,0,1,0,63.36499831341099,1970
5948,1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,443
8112,0,0,0,0,34,1,1,1,0,0,2,0,2,2,0,1,2,100.90917199629563,2930
3232,1,0,0,0,9,1,2,0,0,0,0,0,0,2,0,0,3,59.9,4503
607,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.65,834
4903,1,0,1,1,49,1,2,1,0,2,2,0,2,0,1,1,2,93.65,3849
2232,0,0,1,0,42,0,1,0,0,2,0,2,0,0,1,0,3,33.55,827
5919,1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,2265
6918,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.10020959127726,6296
6423,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,1,0,19.75,2111
9386,1,0,1,0,50,1,2,1,0,0,1,1,1,2,0,0,0,101.31273996734356,4304
5364,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,5282
873,1,0,0,0,22,1,0,0,2,0,0,2,0,0,0,0,3,55.1,461
9427,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.60184992788908,5970
7075,0,0,1,0,17,1,2,1,0,0,0,0,0,1,0,0,1,87.45240294643703,838
3747,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1489
6811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,44.80415546605285,3747
8066,0,0,0,0,7,0,1,0,1,0,1,1,2,2,0,0,1,75.59954325166399,4477
7476,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,70.12905718067528,2328
7593,0,0,0,0,20,1,0,0,1,1,2,0,0,0,0,0,2,68.68771437031155,774
2030,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,6344
4533,0,0,1,1,22,0,1,0,0,2,0,0,2,0,0,0,2,39.2,6204
6443,1,1,0,0,16,0,1,0,0,2,0,0,2,0,0,1,3,39.0,5373
8305,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.012306674332464,6056
4683,0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,19.85,809
9524,0,0,0,0,17,0,1,0,0,0,2,0,0,0,0,1,2,55.77741349715155,6411
3666,0,1,0,0,20,1,2,1,0,0,0,0,0,2,0,1,1,85.8,1233
6499,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,1,2,36.879648509287485,5377
4052,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1479
6978,0,0,0,1,8,0,1,0,0,2,0,0,0,0,0,0,3,29.882369424477584,2686
1735,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,3735
3633,1,0,0,0,9,1,0,0,2,0,2,2,0,2,0,1,0,68.25,4755
5757,1,0,0,0,54,1,0,0,2,2,0,0,2,0,2,1,0,65.3,3048
3630,0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,883
2447,1,0,0,0,18,0,1,0,0,2,2,0,0,0,0,1,1,33.5,4914
5201,1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,25.45,6463
4374,1,1,0,0,64,1,0,2,1,1,1,1,1,1,2,1,0,20.05,366
1593,1,0,1,0,52,1,2,0,0,2,0,2,0,0,0,0,0,61.35,2752
840,0,1,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.4,1121
4060,0,1,1,1,46,1,2,1,2,2,0,2,2,2,0,1,2,110.2,4207
5010,0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,79.5,4682
241,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,4263
4368,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,3,104.1,4500
6285,0,1,0,0,45,1,0,1,2,2,0,2,0,0,0,1,0,85.7,3243
6601,0,0,0,0,41,1,2,1,1,2,1,0,2,2,0,1,1,112.90375204385568,3969
8727,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,3,44.59481100281636,3744
3903,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.95,5455
5395,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,4918
7032,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.102156248444615,2149
4337,1,0,0,1,49,1,2,1,2,2,2,0,2,2,1,1,1,109.2,4423
4134,1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,1,24.1,5664
4456,0,0,0,0,41,1,0,2,1,1,1,1,1,1,1,1,3,19.75,6044
4616,0,0,0,0,15,1,2,0,2,0,0,0,0,0,0,1,3,55.7,6320
7715,0,0,1,0,55,1,2,1,0,2,0,0,2,2,0,1,2,98.27216016950292,4572
8012,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.527758903020946,4141
2477,1,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,20.7,6125
6523,1,0,0,0,24,1,0,1,0,0,0,0,0,0,0,0,2,72.52163761770007,1293
5355,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,5878
4414,1,0,0,0,59,1,2,0,0,0,2,0,0,0,2,0,1,54.15,2708
820,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,116.1,6142
5288,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607
4808,1,0,1,1,72,0,1,0,2,2,2,0,0,0,2,0,1,38.5,2400
8222,0,0,0,0,39,1,2,1,0,1,2,0,2,2,0,1,1,104.67216531133623,3448
7150,1,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,2,84.72872778714057,6177
6155,0,0,1,0,59,1,0,1,0,2,0,2,2,2,2,1,3,100.05,4937
5071,1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25,150
2728,1,1,0,0,12,1,0,1,0,2,2,2,0,0,0,1,3,83.8,62
2107,1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,1967
3265,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,5998
5036,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,3001
6024,0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.35,3184
3829,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.75,1489
9032,1,0,0,0,42,1,0,0,2,0,0,0,0,0,0,0,1,75.86585530334354,2776
4560,1,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,2,98.35,2176
8082,1,0,0,1,11,1,1,1,0,0,0,0,0,0,0,1,0,74.03485100455501,6269
4964,0,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,98.0,4412
9347,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,82.2746713240662,2064
9039,1,1,0,0,7,1,0,1,0,1,1,1,2,0,0,1,2,92.77372372711046,6401
8787,0,1,0,0,4,1,0,1,0,1,0,0,0,0,0,0,2,47.81521353587112,1120
1122,1,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,1,20.4,180
3336,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,6055
4040,0,0,1,0,68,1,2,1,0,0,2,0,2,0,2,1,0,89.95,4895
5067,0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,0,25.3,1269
3924,1,0,1,0,13,1,2,0,0,0,2,0,2,2,1,1,3,75.3,6508
9159,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,1,1,64.34292686713268,4304
3060,1,0,0,0,68,1,2,1,2,2,2,2,2,2,1,1,1,117.2,6035
2708,1,0,1,0,49,0,1,0,0,2,0,0,2,2,2,0,1,49.65,2054
7555,0,0,0,0,43,1,2,1,0,0,1,0,1,1,0,1,0,90.38657246712916,3249
543,1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,6357
9251,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3,24.11233042255541,2036
6800,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,2,95.4034434173931,6443
276,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,1480
7165,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,58.774390127319236,560
7642,1,0,0,0,5,1,1,1,0,2,0,0,0,0,0,0,2,82.25170339731652,1965
6208,1,0,0,0,27,1,0,0,2,0,0,0,0,0,0,0,3,50.35,753
462,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1491
9352,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,1,0,49.46813549734195,2488
6630,0,0,0,0,71,0,1,0,0,2,2,0,1,1,1,1,1,54.656703375605105,3365
2279,0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,19.7,623
9365,1,0,0,1,26,1,1,0,0,0,0,0,0,0,1,0,0,45.19936345588918,125
9403,0,1,0,0,10,1,0,1,0,0,0,0,0,1,0,0,2,84.88564599742882,1552
6996,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,1,2,83.26102886886619,6342
9324,0,0,0,0,5,1,0,1,0,0,2,0,1,1,0,0,0,95.06853225284323,4174
9111,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.82364379115806,6384
1390,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.95,2078
3731,0,0,1,0,64,1,2,1,2,0,2,0,2,0,2,1,1,94.6,4875
2375,1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,4741
5222,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,6218
345,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,4285
5270,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3377
7089,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,2,50.23166048645346,6366
1997,0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4086
1609,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448
8350,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,2,74.56736299382978,5721
6542,0,0,0,0,45,1,2,1,0,1,1,0,2,2,1,1,2,101.16556427467943,4043
2277,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,20.45,1085
586,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.55,6302
4389,1,0,1,1,66,1,0,0,2,2,2,2,2,0,1,1,2,75.1,4246
1063,0,1,1,0,62,1,2,1,0,2,2,0,2,0,1,1,1,97.95,4871
5517,0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,195
2310,1,0,1,0,27,1,0,0,0,2,0,2,0,0,0,1,2,53.8,707
357,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3188
3831,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,6506
7523,0,0,0,1,4,1,2,1,0,1,1,0,0,0,0,0,0,82.5106998268532,2885
2131,0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,4267
4423,0,1,0,0,36,1,2,1,0,0,0,0,0,0,0,1,0,74.9,2311
124,0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,101.05,4894
2397,0,1,1,0,25,1,0,1,0,2,2,0,0,2,0,0,0,88.4,1810
2362,1,1,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,19.2,3189
6642,1,0,0,0,19,1,0,1,0,0,1,0,2,2,0,1,1,93.52952537767136,1301
2412,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.75,5451
4509,1,0,1,1,53,1,0,1,0,2,0,2,2,0,0,1,2,92.55,4040
8667,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.31560845997167,1921
2912,1,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,76.45,225
1929,1,0,0,1,21,1,2,2,1,1,1,1,1,1,0,0,3,24.7,3949
2124,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,5019
3354,1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2231
200,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1390
7080,0,1,1,0,49,1,2,1,2,0,0,0,0,0,0,0,2,78.58529581277406,3267
536,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,5295
2537,0,0,1,0,61,1,2,1,0,0,0,2,2,2,1,0,0,101.15,5148
6381,1,1,1,0,43,1,2,1,0,2,2,0,2,2,0,1,2,103.0,3754
3752,1,1,1,0,55,1,2,1,0,0,0,0,0,0,0,1,2,74.0,3464
1588,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,2587
5406,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,5377
5901,0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,2825
2044,0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,4821
9030,0,0,0,0,5,1,0,1,0,1,1,0,2,1,0,0,2,94.30797574420724,6180
4272,0,0,1,1,40,1,0,2,1,1,1,1,1,1,2,0,0,20.15,5899
570,0,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,2,95.15,2033
4638,0,0,1,0,7,1,0,0,2,0,0,0,0,0,0,1,0,50.3,3075
5967,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.05,2986
171,0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,56.6,2015
8602,0,0,1,0,17,1,2,1,1,0,1,0,0,0,0,1,0,84.93733220144718,857
2187,1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,39.2,1393
6114,1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,4731
9187,1,0,1,0,58,1,2,1,1,2,2,0,2,2,0,1,2,108.4773772031737,5078
9451,0,1,0,0,26,1,0,1,0,0,1,0,1,1,0,1,2,87.32749912839265,1862
2496,1,0,1,0,52,1,2,0,2,2,2,2,0,2,1,1,1,81.4,3701
7859,1,0,0,0,67,1,2,1,2,2,2,2,2,2,1,1,1,114.00326251266235,5936
389,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4044
7789,0,0,0,0,20,1,0,1,0,0,0,0,1,1,0,1,2,88.45930713884077,1374
8991,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,73.47306999990941,5666
1382,1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1297
1467,0,0,1,1,6,1,2,0,0,0,0,0,0,0,0,1,1,48.95,2375
4284,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.3,808
7173,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,1,2,54.762659480073516,2355
2145,1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2317
6338,1,0,0,0,49,1,2,1,0,0,0,0,0,0,0,1,0,74.6,3205
5774,0,0,0,0,25,0,1,0,0,0,2,2,2,2,1,0,2,54.2,778
4870,0,0,1,1,33,1,2,0,0,0,2,2,2,2,1,1,2,79.15,2186
8231,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,51.28919110006387,3105
4544,1,0,1,0,62,1,0,0,0,2,2,2,0,0,2,1,1,60.15,3224
2111,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1324
4465,1,1,0,0,9,1,2,0,2,0,0,0,0,0,0,0,2,54.55,4186
3339,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,5552
6081,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,5518
1120,1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,961
6637,0,0,0,0,57,1,2,1,2,2,2,0,2,2,1,1,0,112.06361978355746,5190
76,1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,82.05,2229
7976,0,0,0,0,14,1,2,1,0,0,1,0,2,1,0,1,1,94.98150881021856,646
4219,1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,19.75,2720
7902,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.35,5569
6788,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.081286442335987,2148
5928,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,2969
1636,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,20.05,697
8301,0,0,0,0,9,1,1,1,1,1,2,0,0,0,0,0,0,91.33735053513419,6254
6815,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.58585164644388,6324
7027,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,1,2,51.91466738335519,5626
7863,0,0,0,0,35,1,0,0,0,2,0,1,0,2,0,1,2,66.02746968588583,2144
331,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,5482
8998,0,0,0,0,6,1,0,1,0,0,0,0,1,2,0,1,1,90.70813977325172,4723
3423,0,1,0,0,20,1,2,1,2,0,0,0,0,0,0,1,2,79.15,943
8859,1,1,1,0,39,1,2,1,0,1,2,0,2,2,0,1,2,103.26298489092042,3638
1585,0,1,1,0,55,1,2,1,0,2,2,2,0,0,0,0,2,90.45,4275
7577,0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,1,2,79.0435196453339,4374
7417,1,0,0,0,42,1,1,1,0,1,1,0,1,0,0,0,0,95.06999823466423,3386
3197,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,3750
4095,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,78.5,2064
512,1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7,4334
2189,1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,345
1695,0,0,0,0,32,1,2,0,0,2,0,0,0,0,0,1,2,54.2,1248
5380,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,4930
507,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.9,1492
7279,0,0,0,0,13,1,2,1,0,2,0,0,0,2,0,1,0,96.77433259479126,469
1413,0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,0,2,95.4,2530
2095,0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,2235
5522,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,2267
977,0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,90.05,1784
7998,0,0,0,0,23,1,1,1,0,2,0,0,2,0,0,1,1,92.5291404283515,1928
3808,1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,0,2,98.6,4622
6895,0,0,0,0,61,1,2,1,0,1,1,0,1,2,0,1,1,102.6207759905725,5146
9204,0,0,0,0,20,1,2,1,0,0,0,0,0,1,0,1,1,85.76315647828514,1233
1455,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607
3874,0,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.05,6468
8800,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,2,80.26123790943592,6017
3155,0,0,0,0,56,1,0,2,1,1,1,1,1,1,2,1,0,19.55,161
4659,1,0,0,0,56,1,2,1,2,0,0,2,2,2,0,1,3,105.35,4777
898,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,0,19.5,3521
4309,0,0,0,1,2,1,2,1,0,0,0,0,2,2,0,1,0,94.2,1531
3605,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,5912
1912,1,0,1,1,51,1,0,0,2,0,0,2,2,2,1,1,0,76.4,3390
6677,1,0,1,1,19,1,1,1,0,0,0,2,2,2,1,0,1,100.67075166796822,1455
876,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44.7,3746
6870,1,0,0,0,11,1,2,1,0,1,0,0,0,0,0,1,1,89.87375541982338,1959
2118,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,5676
2129,1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,4504
5098,1,0,1,0,44,1,0,0,2,2,0,2,0,0,1,1,0,59.85,2255
7827,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,79.90748136303607,5974
7331,1,0,1,0,25,1,1,1,1,0,0,0,0,2,1,1,2,89.48375284317646,1791
3614,0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,3932
6438,0,0,1,1,24,1,2,0,2,2,2,0,0,0,2,0,2,64.35,998
8526,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,74.52743870544766,862
5665,0,1,1,0,39,1,0,1,2,2,0,0,2,2,1,0,3,99.1,3318
3580,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6130
6479,1,0,0,0,12,1,0,0,0,0,0,2,2,0,1,1,2,59.8,5651
7699,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,78.0356168430863,4256
6647,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.299063337349658,1611
1464,0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,71.7,895
