,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
3386,0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,259
400,1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1496
1915,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.25,216
314,0,0,1,1,54,1,2,1,2,2,0,0,2,2,0,1,0,104.1,4673
390,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,0,2,100.85,3056
417,0,0,0,0,44,1,0,1,0,2,2,0,2,0,0,1,1,88.15,3396
1218,0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,78.85,2717
2025,1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,85.25,6228
1217,0,1,0,0,23,1,2,1,0,0,2,0,0,0,0,1,3,79.35,1388
267,1,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,100.55,4580
1057,1,1,1,0,72,1,0,1,2,2,0,2,0,0,2,1,1,84.8,5012
2821,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,285
3053,1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,4815
2292,1,0,1,1,67,1,2,1,0,2,2,0,0,0,1,0,2,87.4,4854
1686,0,0,1,0,26,0,1,0,2,0,2,0,0,0,1,0,1,35.4,6497
3350,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1826
669,1,0,1,1,49,1,2,1,0,2,2,0,2,0,1,1,2,93.65,3849
2780,0,0,1,1,9,1,2,1,0,0,0,0,2,0,0,1,0,85.35,5793
3059,0,0,1,1,30,1,2,1,0,0,2,0,2,2,0,1,2,100.05,2647
584,1,1,0,0,17,1,0,1,0,2,2,0,2,2,0,1,2,101.8,1273
2996,0,1,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,73.9,1853
2844,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.65,3258
2748,0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,2,59.2,4842
2884,0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,85.95,2706
1754,1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2202
1813,0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,4464
1558,0,1,1,0,42,1,2,1,0,2,2,0,2,0,0,1,2,95.55,3364
3262,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,49.65,2323
3557,1,0,0,1,4,1,2,1,0,2,0,0,2,2,0,1,2,101.7,3143
301,1,0,1,1,15,1,0,1,2,0,0,0,0,0,0,0,3,75.1,288
2265,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,5723
2731,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,5910
447,0,0,1,0,53,1,0,1,0,0,0,2,2,2,1,1,2,93.45,4117
3666,1,1,1,0,4,1,2,1,0,0,0,0,0,0,0,0,2,74.95,2674
602,0,0,1,1,3,1,0,0,0,2,0,0,2,0,0,1,1,58.7,1171
3407,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,5966
2215,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,5822
1295,1,0,0,0,3,1,0,1,0,2,2,0,0,2,0,0,2,90.4,2331
3512,0,1,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,98.25,4637
3387,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,1618
3515,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,46.05,6019
652,0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,2452
750,0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,5499
2467,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5721
2411,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1238
2176,1,1,0,0,21,1,0,0,0,0,2,0,2,0,0,1,0,60.05,432
387,0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,0,106.6,5640
873,1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,100.9,5751
1622,0,0,1,1,57,1,0,1,0,2,0,0,2,2,1,1,2,95.0,4593
3686,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.3,5868
588,1,0,0,0,54,1,2,1,0,0,2,0,0,2,0,0,1,89.4,4111
1930,1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,3414
640,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,975
2089,1,0,1,0,59,1,2,1,0,0,0,0,0,2,1,0,2,85.55,4296
2760,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,924
1987,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1432
611,0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,94.15,3753
3567,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,50.5,4229
1322,0,0,1,0,62,1,2,0,2,2,0,2,2,2,2,1,2,84.95,4330
2202,1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,5184
1398,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,20.7,666
2502,0,0,0,0,8,1,2,1,2,0,0,2,2,2,0,1,0,103.35,6198
1771,0,0,1,0,22,1,0,0,0,2,2,0,0,0,0,1,3,54.7,333
656,1,1,1,1,29,1,2,1,0,0,2,0,2,2,0,1,2,103.95,2561
1038,0,1,1,0,65,1,2,1,2,2,2,0,2,2,0,1,1,109.4,5632
700,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,4614
2785,1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,109.5,5789
3421,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,6239
3644,0,1,0,0,64,1,0,0,2,2,0,2,2,0,2,1,1,70.2,3801
1068,1,0,0,0,28,1,0,1,0,2,0,2,2,0,1,1,0,91.25,2132
1278,0,1,1,0,38,1,0,1,2,0,0,0,0,2,0,1,2,83.45,2736
1621,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,4791
317,1,0,1,0,18,1,0,1,0,0,2,2,0,0,0,0,2,78.2,862
1365,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.3,1021
2054,0,0,0,1,15,1,0,1,0,2,0,0,0,2,0,1,0,85.9,494
96,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607
2078,0,1,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,78.85,2524
3120,1,0,0,0,18,1,2,1,0,2,0,0,0,0,0,1,2,80.65,838
2678,0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,87.05,5835
238,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.9,2506
561,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,5059
1662,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4062
2542,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.75,5451
1340,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.5,1955
2452,0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,4821
2969,0,0,1,0,11,1,2,1,2,0,0,2,2,0,0,1,1,96.2,409
3434,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,4211
3372,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,50.75,1641
1909,0,0,1,0,2,1,2,1,0,0,2,2,2,2,0,1,2,104.4,2066
1967,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,6327
3428,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,832
1760,1,0,1,1,43,1,2,1,2,0,2,2,0,0,1,1,1,91.25,3427
288,1,0,0,0,72,1,2,1,0,2,2,0,2,2,1,1,2,104.95,5796
3721,0,0,1,0,30,1,2,1,0,2,0,2,2,0,0,1,1,94.1,2432
3679,0,0,1,0,9,1,2,1,2,2,2,0,0,0,0,0,0,91.75,6255
1522,1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,1,92.2,5154
2396,1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,89.85,1779
1671,1,0,0,0,51,1,0,1,2,0,0,0,2,0,1,0,3,86.35,3638
3417,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,638
871,1,0,1,0,38,1,2,1,2,0,2,2,2,2,1,1,2,110.7,3764
1096,0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,3,79.2,2143
1879,0,0,0,1,17,1,0,0,0,0,0,0,2,2,0,1,3,64.7,184
1190,1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,100.3,3606
3313,1,0,0,0,11,1,0,1,0,0,0,2,0,0,0,1,2,73.85,6381
1657,0,1,0,0,8,1,0,1,0,0,2,0,0,0,0,1,0,74.05,4915
469,0,0,1,1,69,1,2,1,2,2,2,2,2,0,1,1,1,105.1,5636
2477,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,2150
2488,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,6212
2130,1,0,1,1,18,1,0,0,0,0,2,0,0,2,0,0,2,57.45,6515
2513,0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,4327
884,1,0,1,1,62,1,2,1,2,2,2,2,2,2,2,0,0,115.55,5604
3044,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.9,4498
1369,0,0,1,1,64,1,2,1,2,2,2,2,2,2,1,0,2,113.35,5631
2495,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,746
2818,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,6211
253,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,5493
1872,0,0,1,0,28,1,2,1,0,0,2,2,2,2,0,1,2,104.8,2646
414,1,1,1,0,21,1,0,1,0,0,2,0,2,0,0,0,0,86.55,1421
529,1,0,1,0,31,1,2,1,2,2,0,2,0,0,0,1,1,90.55,2529
2886,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,5014
3037,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,5453
2472,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,4258
3210,1,1,0,0,47,1,0,1,2,0,0,0,0,2,0,0,3,85.5,3459
1427,0,0,1,1,23,1,2,1,2,0,0,0,0,0,1,0,1,81.85,1364
3719,0,1,0,0,56,1,2,1,0,2,2,2,2,2,1,1,2,111.95,5169
659,0,0,1,0,21,1,0,1,0,0,2,2,0,0,1,0,2,79.2,1258
2161,0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,44.85,6313
520,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,3761
3261,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.6,3820
131,0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.3,1612
1516,1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,105.75,5705
2287,1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1128
2382,0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,4753
3211,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1115
614,1,0,0,0,31,1,0,1,0,2,0,0,2,2,0,1,2,94.5,2573
1856,1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,2901
2855,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,2040
370,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,5183
854,1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,0,65.35,783
617,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,394
2980,1,0,0,0,8,1,2,1,0,2,2,0,2,0,0,1,2,94.0,5885
40,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,1615
1710,0,1,0,0,71,1,2,1,0,0,2,0,2,2,2,0,0,104.05,5736
2346,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.1,3812
1646,0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2371
2375,1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,25.5,1766
1058,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,72.6,972
571,0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,5653
1101,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.55,2862
355,0,0,1,1,49,1,0,0,2,2,2,2,2,2,1,1,3,87.2,3692
2551,0,1,0,0,33,1,2,1,0,2,2,2,2,2,0,1,2,110.45,3160
1849,0,0,0,0,66,1,2,1,0,0,2,0,2,0,1,1,0,92.15,4952
670,1,0,0,0,36,1,0,0,2,0,2,2,2,2,0,1,1,79.2,2466
600,1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,95.0,3122
1780,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,1694
1119,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,5397
3275,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,1990
570,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4015
2803,0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,5211
1650,0,1,1,0,61,1,2,1,2,2,2,2,0,0,0,1,1,94.2,4837
3443,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2433
2102,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.55,5667
671,0,0,0,0,56,1,2,1,0,2,2,0,2,2,1,1,2,106.8,4850
460,1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,79.45,834
1371,1,0,0,1,71,1,2,1,2,0,2,0,2,2,2,0,0,106.7,5704
74,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.55,3819
935,1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,5673
1848,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,5737
2581,1,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,0,94.85,3922
384,1,0,0,0,30,1,2,1,2,0,0,0,2,2,0,1,0,100.4,2538
1910,0,0,1,0,53,1,0,1,0,0,2,0,2,2,1,1,0,94.85,4239
3700,1,0,0,1,9,1,0,0,0,0,0,0,2,0,0,0,2,55.35,3806
1571,0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,5027
1415,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,4204
1800,1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,112.55,5922
2552,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,70.7,731
3466,1,1,1,0,27,0,1,0,0,0,0,0,0,2,0,0,0,36.5,68
2045,0,0,0,0,25,1,0,1,2,2,0,0,0,0,0,1,0,79.85,1643
3091,0,1,0,0,25,1,2,1,2,2,0,0,2,2,0,1,3,102.8,2316
2574,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3,50.1,4225
3630,0,0,1,1,10,1,2,1,0,2,2,0,2,2,0,1,1,102.1,132
47,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,1481
1136,1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,0,92.2,2223
57,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,1484
1001,1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,2798
3347,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,48.6,4052
1984,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,5689
173,0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,1,3,53.55,4433
3412,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,704
3043,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.4,5445
322,0,1,1,0,67,1,2,1,2,0,2,0,2,2,1,1,1,107.05,5600
2741,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,3787
2365,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.1,3812
1256,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,69.1,3696
2229,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2012
795,1,0,0,0,23,1,0,1,2,0,2,0,2,2,1,1,1,99.95,1935
786,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1108
2989,1,0,1,0,17,1,2,1,2,2,2,0,0,0,0,0,1,90.2,840
146,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.2,2037
548,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2004
3089,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,1,74.9,864
1310,1,0,0,0,26,1,0,0,2,0,0,2,2,2,1,0,0,75.0,1507
572,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,3475
1591,1,0,1,0,14,1,0,0,0,0,2,0,0,0,0,0,1,50.2,5303
638,0,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,107.45,5851
3637,1,1,0,0,3,1,2,1,0,0,2,0,2,0,0,0,2,91.05,2493
2940,1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,6413
1400,1,0,0,0,19,1,0,0,0,2,0,2,0,2,1,1,0,65.35,423
2351,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,2,35.1,5381
3294,0,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,2,76.4,1057
1241,1,0,0,0,20,1,2,0,2,0,0,2,0,0,0,0,0,59.2,356
2177,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1,2,60.15,4912
3647,0,1,0,0,40,1,0,1,2,2,0,0,0,0,0,1,1,79.2,2812
2311,0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,3902
874,0,1,0,0,15,1,2,1,0,2,0,0,2,0,0,0,1,89.0,524
2990,1,0,1,0,56,1,2,2,1,1,1,1,1,1,2,1,1,25.15,593
2223,0,0,1,1,14,1,2,1,0,0,2,0,0,2,0,1,2,87.25,471
1005,1,0,0,0,62,1,2,1,2,2,0,0,0,2,1,1,0,92.3,4735
1645,1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,2927
2503,1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,4536
2756,1,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,75.5,3718
798,1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,985
1103,0,0,1,1,21,1,0,0,0,2,0,0,2,0,1,1,1,58.85,392
257,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,43.8,3659
3633,1,1,0,0,27,1,2,1,0,2,0,0,0,0,0,1,2,81.45,1749
663,1,0,1,0,61,1,0,1,0,2,2,2,0,2,0,0,1,94.15,4736
3208,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.3,5769
1757,0,0,1,0,27,1,2,1,0,0,2,0,0,2,0,0,0,90.15,2070
2350,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,45.55,3440
2801,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,380
3157,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,46.0,1359
820,0,1,1,0,70,1,2,1,0,2,0,2,2,2,1,1,0,105.55,5620
1545,0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,67.4,2871
3456,1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,4552
1285,0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,544
2588,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,0,3,95.65,6446
3531,0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,5254
1717,0,0,0,0,3,1,2,0,0,0,0,0,2,0,0,1,2,60.25,1197
1904,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,3821
2410,0,0,1,1,26,1,0,1,0,0,0,0,2,2,0,1,2,90.8,1998
2121,0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2305
2669,1,0,0,1,49,1,2,1,0,0,0,0,0,0,0,0,1,75.2,3170
2681,1,1,1,0,30,1,0,1,0,2,2,0,0,0,0,1,3,79.65,2001
2125,0,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,95.35,5268
1523,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,2,80.2,3286
316,0,1,1,0,31,1,2,1,0,0,0,0,0,2,0,1,2,84.85,2281
2460,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,1788
2138,1,0,1,1,32,1,0,1,0,0,0,0,0,0,0,1,0,69.75,1983
1507,0,0,1,1,46,1,0,1,0,0,2,2,0,2,1,0,0,90.95,3613
2148,1,0,1,0,49,1,2,1,0,2,0,0,2,2,0,1,0,99.05,4093
2151,1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,98.05,5590
1673,1,0,1,1,59,1,2,1,2,2,0,2,2,2,2,1,3,111.1,5239
27,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.1,5503
833,0,1,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,100.4,2800
3180,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,0,75.1,4587
1714,1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15,5739
1578,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,0,2,94.9,2374
3514,0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,2,69.0,4280
1077,0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,84.25,3292
1184,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2074
1110,0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,95.5,5022
41,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,5513
84,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,3906
3225,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.1,2625
1342,1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,378
2722,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,6059
24,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485
2789,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,74.6,5722
1586,1,0,1,1,72,1,0,1,2,0,2,2,2,2,2,1,1,104.9,5807
1895,0,1,1,0,37,1,2,1,0,0,0,0,0,0,0,1,2,76.5,2475
2261,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,38
2720,1,0,1,1,29,1,0,1,0,0,0,0,0,0,0,1,2,70.75,1579
2447,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,6344
2492,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,6282
3534,0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,5599
3476,0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,4939
1547,0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,29.05,3747
2677,1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,1,0,105.35,2808
977,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,0,2,94.55,324
761,0,0,0,0,15,1,2,1,2,0,2,0,0,0,0,1,1,84.35,556
519,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.8,849
1395,0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,99.15,1558
1211,1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,4998
918,1,0,0,0,45,1,0,1,2,2,2,2,2,2,1,0,1,112.2,4262
435,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,4322
1787,1,0,0,0,2,1,0,1,2,2,0,0,2,2,0,0,2,100.2,1585
2127,0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1075
235,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.3,5858
3165,1,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,90.85,6327
686,0,0,1,0,67,1,2,1,0,2,2,2,2,2,1,1,1,109.7,5691
1831,0,0,1,1,62,1,2,1,0,2,2,2,2,2,1,1,2,110.8,5401
1924,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,6175
2030,0,1,0,0,2,1,2,1,0,2,0,0,0,2,0,0,2,89.5,1068
1140,0,0,1,1,72,1,2,1,2,2,0,0,2,2,1,1,2,104.15,5672
1883,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.65,809
1538,1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2421
1950,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,1867
1387,0,0,1,1,51,1,0,1,2,2,0,0,0,0,0,1,0,79.15,3438
836,1,0,0,0,44,1,0,1,2,2,2,0,2,2,1,1,2,106.05,3838
2407,1,0,1,0,67,1,0,1,2,2,0,0,0,2,1,1,1,90.6,4951
2040,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,34.7,5041
2603,1,0,1,0,9,0,1,0,0,0,0,0,0,0,1,0,0,24.1,2242
931,0,0,1,0,26,1,0,0,0,2,2,2,2,2,0,0,0,81.9,1703
885,0,0,0,0,25,1,2,1,0,0,0,0,2,0,0,1,3,84.6,1714
790,1,0,0,0,11,1,0,1,0,0,2,0,0,2,0,0,2,84.8,6292
605,1,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,3,95.3,1812
1572,1,0,1,0,42,1,2,1,2,0,2,0,0,2,0,1,2,94.4,3430
3175,1,0,0,0,14,0,1,0,0,0,2,0,2,2,0,1,2,50.75,5587
2299,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,5871
143,1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,1,2,90.1,6322
515,1,0,0,0,32,1,2,1,0,0,0,0,0,2,0,1,0,85.65,2318
2649,1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,2,84.45,114
1898,0,1,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,78.05,1755
1203,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05,2863
2050,0,1,0,0,30,1,2,1,2,2,2,0,0,0,0,0,1,91.7,2397
3268,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.45,5720
3486,0,1,0,0,47,1,2,1,0,2,0,2,2,0,0,1,2,95.05,3831
2359,0,0,0,0,3,1,0,1,0,2,0,0,2,0,0,0,2,83.75,2120
