,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
7259,0,0,0,1,16,1,0,1,0,0,0,0,2,0,0,1,2,81.0,573
1170,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,114.0,6054
5274,0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,1,108.1,5618
5192,1,0,0,1,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,351
4535,0,0,1,1,30,1,2,1,0,0,2,0,2,2,0,1,2,100.05,2647
8537,0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,123
1139,1,1,1,0,14,1,0,2,1,1,1,1,1,1,1,0,3,19.65,1919
9359,0,0,1,1,17,1,2,1,2,0,2,0,2,0,0,0,2,94.4,1064
7296,1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,5391
9579,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,6520
4628,0,0,1,0,12,1,0,0,2,0,0,2,0,0,0,0,0,54.2,5457
192,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,678
7589,1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,106.4,2131
1060,1,0,1,1,26,1,0,2,1,1,1,1,1,1,1,1,0,20.05,4277
915,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.55,5667
7195,0,1,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.05,6207
4212,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,6325
3965,0,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,2,106.5,4656
2090,0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,777
9592,0,0,1,0,2,1,0,1,0,2,2,0,0,0,0,0,0,79.7,1125
4332,0,0,1,1,54,1,2,0,2,0,0,2,0,0,2,0,0,60.0,2849
7127,0,0,1,0,2,1,2,1,0,0,2,2,2,2,0,1,2,104.4,2066
81,0,0,1,1,11,0,1,0,2,0,0,0,2,2,0,0,2,50.55,4676
9603,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,6164
8304,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,4910
3364,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,103.9,1890
6047,1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,6332
9482,1,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,3,36.45,6394
1364,0,0,1,1,51,1,0,0,2,2,2,2,2,2,2,0,1,85.5,3760
7081,0,0,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,99.65,6104
7897,0,0,0,0,22,1,0,1,0,0,0,0,2,2,0,0,2,89.25,1506
9395,0,1,0,0,16,1,0,0,0,0,0,2,2,0,0,0,2,59.4,49
9388,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1609
3608,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2614
7405,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,5548
8432,1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.0,6440
9279,1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1297
7364,1,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,106.0,5881
8033,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,89.5,1816
4563,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.05,6135
7411,1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.35,474
3249,0,0,1,1,10,1,0,0,0,2,2,0,0,0,0,1,3,55.55,4575
8867,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,4858
7236,1,0,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,91.1,265
4669,1,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,3,20.45,82
7710,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.8,620
4040,1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1588
9125,0,1,0,0,9,1,0,1,0,0,0,0,2,0,0,1,2,80.85,5781
810,1,0,0,0,58,1,2,1,0,2,2,0,2,2,1,1,0,103.25,4925
10319,1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,3414
9679,0,0,0,0,29,1,0,1,0,0,0,0,2,0,0,1,2,78.9,2021
7404,1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2082
1827,0,0,1,1,45,0,1,0,2,0,0,0,2,2,0,1,0,50.9,1969
1259,0,1,0,0,46,1,0,1,0,2,0,0,2,2,1,0,1,95.25,3762
9757,0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,6347
2201,0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,2600
4867,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,0,2,100.85,3056
2264,1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,5874
5080,1,0,1,0,67,1,2,1,0,2,2,0,0,2,2,1,2,93.15,5134
3980,1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,105.7,2575
3492,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,29.2,6501
6029,1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,3118
3742,0,0,0,0,41,1,2,1,2,2,2,2,2,0,0,1,2,106.5,3643
4358,1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,64.75,6279
9217,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,5455
5164,0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,2,53.65,3455
5048,0,1,1,0,54,1,0,1,0,0,2,2,2,2,1,1,2,99.1,4518
362,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2484
2423,0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,3479
3969,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,5455
8611,1,0,1,1,50,1,2,1,0,2,2,0,2,2,0,1,0,103.85,4250
2761,0,1,0,0,10,0,1,0,0,0,0,0,0,2,0,1,2,34.7,2857
4625,0,1,0,0,8,1,0,1,0,0,2,0,0,0,0,1,0,74.05,4915
9325,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1534
4324,1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2379
1483,0,0,1,1,51,1,0,0,2,2,0,2,0,2,1,1,1,69.75,3085
4266,1,0,0,0,62,1,2,1,2,2,0,2,0,2,1,0,2,102.0,5222
9020,0,0,1,0,54,1,2,1,2,2,0,0,2,2,1,0,0,106.55,4759
4246,1,0,1,1,68,1,2,1,2,2,2,0,2,2,2,1,2,110.2,5755
4797,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,6126
9847,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,24.75,5266
9189,0,0,0,0,63,1,2,1,0,2,0,0,2,2,1,0,0,99.9,5008
8163,1,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,106.1,1883
809,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,5447
5730,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,570
1195,0,1,1,0,20,1,0,0,0,2,0,0,0,2,0,1,2,60.0,473
7876,0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,84
2792,0,0,0,0,15,1,0,0,0,2,0,0,0,0,0,0,2,48.85,5697
7227,0,0,1,1,3,1,2,1,0,0,0,0,0,2,0,1,0,84.75,2288
5757,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,25.7,5690
5489,0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,25.2,2789
6297,0,0,1,1,64,1,2,1,2,2,2,2,2,2,1,0,2,113.35,5631
7491,1,1,0,0,53,0,1,0,0,2,2,0,2,2,0,1,2,54.45,2465
400,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,5062
600,1,0,0,0,16,1,0,1,0,0,0,2,0,0,0,1,1,74.55,318
7070,0,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.75,641
9683,0,0,1,0,22,1,2,0,2,0,0,2,2,2,0,1,2,79.2,1260
4313,0,0,0,0,23,1,0,1,0,2,0,2,0,0,0,1,3,79.1,1317
7072,1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,4507
865,1,0,1,0,4,1,0,1,0,0,2,2,0,0,0,1,3,80.6,2772
1090,0,0,0,0,51,1,2,1,2,2,2,0,2,2,1,0,0,107.45,4692
9490,0,0,0,1,4,1,2,1,0,2,2,0,0,0,0,0,0,84.05,2889
8337,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,5846
3489,0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,1949
2899,1,0,0,0,71,0,1,0,2,2,2,2,2,0,2,0,0,53.95,3328
10024,1,1,1,0,68,1,2,1,0,2,2,0,2,2,0,1,2,105.3,5661
8699,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,1867
2802,1,1,1,0,32,1,2,1,0,0,2,2,2,2,0,1,2,104.9,2910
4887,0,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,3,20.45,5924
9615,1,0,1,1,52,1,2,1,0,0,2,2,0,2,2,1,0,96.25,4219
2367,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,6212
9116,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,4576
3339,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,88.0,5026
1469,1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3011
10111,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.65,279
5383,1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.75,2653
25,0,0,0,0,30,1,0,0,2,2,0,0,0,0,0,1,0,55.3,959
4013,0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,1,3,54.35,315
6120,1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,3092
4460,1,0,1,0,18,1,0,1,0,0,2,2,0,0,0,0,2,78.2,862
6878,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.5,4730
9505,1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,6258
7592,1,0,0,0,46,0,1,0,0,2,0,0,0,0,0,0,0,30.3,688
3449,0,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,95.7,4209
933,0,1,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,84.6,3116
10064,0,1,1,0,24,0,1,0,0,0,2,0,0,2,0,1,1,40.65,6404
7218,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,3558
6876,0,0,1,0,62,1,0,1,2,0,2,2,2,2,1,1,2,104.3,5275
3273,1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,2,68.25,1789
8979,0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,1,94.45,5738
8974,0,1,0,0,49,1,2,1,0,0,2,0,0,2,0,1,1,90.85,3841
8673,0,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,3,93.9,4102
7437,1,1,1,0,39,1,2,1,0,2,2,0,2,2,0,1,2,105.65,3646
4799,0,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,0,19.8,1566
1011,0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,3,58.65,3540
10283,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5721
8271,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,307
2756,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.95,1625
6306,1,0,0,0,71,1,2,1,2,2,2,2,2,2,1,1,0,116.3,6140
3605,1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1243
3396,0,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,99.25,4813
8013,1,0,1,0,35,1,2,1,0,0,0,0,0,0,0,1,2,75.2,2232
5936,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,5808
8331,0,0,1,0,2,0,1,0,0,0,0,0,2,2,0,0,2,44.6,6482
10285,0,1,1,0,18,1,2,1,0,0,0,2,2,2,0,0,0,99.75,1389
6838,1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,1,3,99.0,554
458,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,3254
9875,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,69.55,1854
10326,1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,85.45,3842
4357,0,0,1,0,15,1,0,2,1,1,1,1,1,1,0,0,1,20.45,2868
9295,0,0,1,1,5,1,0,1,0,0,0,2,2,0,0,1,2,85.75,3984
2236,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,3199
1247,0,0,1,1,24,1,2,1,0,2,2,0,0,0,1,0,0,83.15,1667
9943,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,2794
3687,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100.0,1465
258,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,6021
6124,0,0,1,1,57,1,0,0,2,0,2,2,0,0,1,1,3,59.3,2850
3823,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,4758
7983,1,1,1,1,8,1,0,1,0,0,0,0,2,0,0,1,1,80.45,4805
5039,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,79.6,1551
8996,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.55,3033
477,0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,4597
9766,1,1,0,0,19,1,2,1,0,0,2,0,0,0,0,1,2,79.85,871
8640,0,0,1,1,25,0,1,0,2,2,2,0,2,2,0,1,1,58.6,912
7037,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,0,21.15,770
8921,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,3,75.0,1718
9812,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.9,2373
6068,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,4055
4818,1,1,1,0,64,1,0,1,2,0,2,0,0,0,1,0,1,80.3,4249
3588,1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,5226
9478,1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,4741
6561,1,0,0,0,9,1,0,1,0,0,2,0,0,0,0,1,2,73.8,5540
5466,1,0,0,1,10,1,0,2,1,1,1,1,1,1,1,1,0,19.95,1808
4789,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,71.1,5565
9597,1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1221
253,1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2280
9814,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,2040
10116,0,0,1,1,49,1,2,1,0,2,0,0,2,2,1,0,3,100.45,4189
4308,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1235
484,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,5384
1073,1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,98.05,5590
4854,1,0,1,1,18,0,1,0,0,2,2,0,2,0,1,0,1,46.4,6071
2563,1,1,0,0,25,1,2,1,0,2,2,0,2,2,0,0,3,105.95,2303
6647,0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,77.55,4617
352,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,4739
6496,1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,0,2,101.85,3486
6558,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,20.25,2845
4310,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,3888
6513,1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,59.65,6259
4741,0,1,1,0,15,1,0,1,0,2,0,0,2,2,0,1,2,94.65,518
5755,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,717
4870,1,0,0,1,48,1,2,0,2,2,2,0,0,0,1,1,0,64.4,2637
1751,1,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,89.95,332
7597,0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,112.95,5193
8179,0,1,1,0,40,1,0,1,0,2,0,2,2,2,1,1,1,99.2,3474
9612,0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1554
502,0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,3873
1740,1,0,1,1,40,1,0,2,1,1,1,1,1,1,0,1,0,20.4,5748
6364,1,0,0,1,27,1,2,2,1,1,1,1,1,1,2,1,1,25.85,5949
3880,1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,1712
6735,0,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,1,87.25,5112
9087,1,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,1,73.75,6270
8111,1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3221
6875,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,381
4149,1,0,1,0,71,0,1,0,0,2,0,0,2,2,2,0,2,49.35,3049
8006,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,0,76.65,2890
2862,1,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,2,69.35,3836
4062,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,5511
6250,0,0,1,0,69,1,2,1,2,0,0,0,2,2,2,0,0,99.15,5423
4204,1,1,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,85.55,3483
7428,1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,1,94.65,1734
8148,0,0,0,0,32,1,2,1,0,0,0,0,2,0,1,0,2,84.05,2411
4478,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,54.2,730
10015,1,1,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,86.05,6240
886,0,1,0,0,7,1,0,1,0,0,2,0,2,0,0,1,2,84.35,4975
2319,1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,39
7922,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2384
5977,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,239
6301,0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,3208
6526,1,0,0,1,49,1,2,1,0,0,0,2,2,2,1,1,0,100.6,4287
2743,1,0,1,0,67,1,0,1,2,2,2,2,2,2,2,1,2,111.05,5679
3474,1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,85.75,4699
8578,0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1536
4932,1,0,1,1,27,1,0,1,2,2,0,0,0,0,1,1,1,80.65,1841
76,0,0,0,0,46,1,0,0,0,0,0,0,0,2,1,0,1,55.65,2339
5370,1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,90.8,820
9313,1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,485
6270,0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,4620
10174,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,3,104.1,4500
6414,1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,14
9081,1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,4333
471,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,4558
1387,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1120
3392,0,0,1,1,58,1,0,0,0,0,0,0,0,0,1,1,3,44.1,2056
4362,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,20.7,69
5133,1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2082
2114,1,0,0,0,40,1,0,0,2,2,0,2,0,0,0,1,3,61.9,2291
8084,0,0,0,0,7,1,0,0,0,0,0,2,2,2,0,1,1,70.75,3829
6038,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,114.2,5882
1253,0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,1,2,79.3,4382
9670,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,3617
10082,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,6095
7241,0,0,0,0,50,1,2,1,2,2,0,2,2,2,2,1,2,109.65,4604
7096,0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,5237
7079,1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,1663
9547,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,3617
5546,1,0,0,0,4,0,1,0,2,2,0,2,0,0,0,0,3,42.4,847
5999,1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,3443
363,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,6432
5499,1,1,0,0,15,1,0,1,0,0,0,0,0,2,0,1,2,79.4,293
6143,1,0,1,1,50,1,0,2,1,1,1,1,1,1,1,1,3,20.35,6415
3624,0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,4928
3635,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1271
8951,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,4148
8400,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,49.25,6343
10037,0,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,85.7,1190
5256,1,0,1,1,52,1,2,1,0,0,2,2,0,2,2,1,0,96.25,4219
1082,1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.75,0
5075,0,0,1,1,42,1,0,1,0,0,2,0,2,2,0,1,2,92.15,3315
4803,1,0,1,0,38,1,2,1,2,0,0,0,2,0,0,0,0,91.7,3014
6619,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,20.15,2017
9913,1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,1773
10075,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,1635
2960,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,1726
4980,0,1,1,0,22,1,2,2,1,1,1,1,1,1,1,0,0,25.6,4546
5752,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1336
928,0,0,1,1,68,1,2,1,0,2,0,2,2,2,2,1,1,103.75,5539
4514,0,0,0,0,28,1,0,1,0,0,0,0,0,2,0,1,2,80.6,1879
1697,0,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,75.55,3986
372,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,6136
4424,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,24.75,2043
9233,0,0,1,1,31,1,2,1,0,0,2,2,2,2,0,1,2,104.2,2823
7768,0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,296
3895,1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,738
4869,1,0,0,0,16,1,2,1,0,2,0,0,0,0,0,1,3,80.55,452
1380,1,0,1,1,61,1,0,1,0,2,0,2,2,2,1,1,0,98.45,5015
5261,1,1,1,0,54,1,2,1,0,2,2,2,2,2,2,1,2,110.45,4964
87,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.65,108
2875,1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,2,85.1,1447
4291,0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,5499
2630,1,0,1,0,63,1,2,1,2,0,0,2,0,0,2,1,1,84.65,4478
3998,1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,3,54.5,1941
1093,0,0,1,1,71,1,2,1,2,0,2,2,0,2,2,0,2,100.45,5605
9109,1,0,1,1,61,1,2,1,2,2,0,0,2,2,1,1,2,106.0,5232
7627,1,0,0,0,39,0,1,0,2,2,0,2,2,0,0,1,1,48.95,1455
6206,1,0,1,0,52,1,2,1,0,2,0,2,0,2,0,1,1,95.65,4297
9876,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,25.05,4636
6622,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,335
9516,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,6368
339,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,5270
1708,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,2587
8964,1,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2395
9872,0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,4267
9139,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,5449
7114,1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,314
5851,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3283
1227,1,0,0,0,30,1,2,1,2,2,2,0,0,0,1,0,0,90.4,2442
2931,0,1,0,1,33,1,2,1,0,2,2,0,2,2,0,1,0,105.35,2998
3847,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,1586
5253,1,1,0,0,35,1,0,0,0,0,2,2,2,2,1,1,2,73.0,2122
1091,1,0,0,0,29,1,0,0,0,0,2,2,2,2,1,1,0,75.35,1878
6025,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1402
9338,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.55,4433
5850,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,704
6984,1,0,0,1,31,0,1,0,0,0,0,0,0,0,0,0,1,25.0,5957
8596,1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,428
5496,1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25,150
1225,0,0,1,0,16,0,1,0,0,0,0,2,2,2,0,1,2,49.95,6061
9853,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,3422
5666,1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1532
10232,0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,49.05,1701
284,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1306
607,1,0,0,1,51,1,0,0,0,0,0,2,0,0,1,0,1,47.85,1996
1988,1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,5079
5118,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,3211
10079,0,0,1,1,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3010
5640,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,5970
